timestamp,animal-id,temperature
984.06,29,22.86659
984.06,30,26.9907
984.06,31,26.99495
989.08,0,26.6579
989.08,1,23.12926
989.08,2,23.77603
989.08,3,29.90587
989.08,4,25.33243
989.08,5,30.04379
989.08,7,22.86507
989.08,8,23.79793
989.08,9,30.37577
989.08,10,22.84954
989.08,12,22.89951
989.08,13,26.721
989.08,14,28.20918
989.08,15,23.74152
989.08,16,30.49992
989.08,17,22.80795
989.08,18,25.12166
989.08,19,28.81297
989.08,20,28.32465
989.08,21,22.87148
989.08,22,24.48145
989.08,23,30.06138
989.08,24,26.22423
989.08,25,30.58246
989.08,26,29.4049
989.08,27,27.79457
989.08,28,22.88319
989.08,29,22.86659
989.08,30,26.9907
989.08,31,26.99495
994.1,0,26.54313
994.1,1,23.12925
994.1,2,23.77603
994.1,3,29.89261
994.1,4,25.33243
994.1,5,30.04379
994.1,7,22.86507
994.1,8,23.79793
994.1,9,30.33814
994.1,10,22.84954
994.1,12,22.89951
994.1,13,26.721
994.1,14,28.20918
994.1,15,23.74152
994.1,16,30.49992
994.1,17,22.80795
994.1,18,25.12166
994.1,19,28.76062
994.1,20,28.32465
994.1,21,22.87148
994.1,22,24.48145
994.1,23,30.0271
994.1,24,26.21382
994.1,25,30.56791
994.1,26,29.43724
994.1,27,27.78853
994.1,28,22.88319
994.1,29,22.86659
994.1,30,26.9907
994.1,31,26.99495
999.12,0,26.44353
999.12,1,23.12925
999.12,2,23.77603
999.12,3,29.87809
999.12,4,25.33243
999.12,5,30.04379
999.12,7,22.86507
999.12,8,23.79793
999.12,9,30.31474
999.12,10,22.84954
999.12,12,22.89951
999.12,13,26.721
999.12,14,28.20918
999.12,15,23.74152
999.12,16,30.49992
999.12,17,22.80795
999.12,18,25.12166
999.12,19,28.70384
999.12,20,28.32465
999.12,21,22.87148
999.12,22,24.48145
999.12,23,30.05643
999.12,24,26.16204
999.12,25,30.58201
999.12,26,29.37881
999.12,27,27.78856
999.12,28,22.88319
999.12,29,22.86659
999.12,30,26.9907
999.12,31,26.99495
1004.14,0,26.4066
1004.14,1,23.12924
1004.14,2,23.77603
1004.14,3,29.86228
1004.14,4,25.33243
1004.14,5,30.04379
1004.14,7,22.86507
1004.14,8,23.79793
1004.14,9,30.3184
1004.14,10,22.84954
1004.14,12,22.89951
1004.14,13,26.721
1004.14,14,28.20918
1004.14,15,23.74152
1004.14,16,30.49992
1004.14,17,22.80795
1004.14,18,25.12166
1004.14,19,28.70656
1004.14,20,28.32465
1004.14,21,22.87148
1004.14,22,24.48145
1004.14,23,30.10163
1004.14,24,26.14564
1004.14,25,30.58071
1004.14,26,29.30745
1004.14,27,27.78854
1004.14,28,22.88319
1004.14,29,22.86659
1004.14,30,26.9907
1004.14,31,26.99495
1009.16,0,26.45321
1009.16,1,23.12924
1009.16,2,23.77603
1009.16,3,29.84516
1009.16,4,25.33243
1009.16,5,30.04379
1009.16,7,22.86507
1009.16,8,23.79793
1009.16,9,30.34775
1009.16,10,22.84954
1009.16,12,22.89951
1009.16,13,26.721
1009.16,14,28.20918
1009.16,15,23.74152
1009.16,16,30.49992
1009.16,17,22.80795
1009.16,18,25.12166
1009.16,19,28.73539
1009.16,20,28.32465
1009.16,21,22.87148
1009.16,22,24.48145
1009.16,23,30.04711
1009.16,24,26.18245
1009.16,25,30.56617
1009.16,26,29.34168
1009.16,27,27.78851
1009.16,28,22.88319
1009.16,29,22.86659
1009.16,30,26.9907
1009.16,31,26.99495
1014.18,0,26.57902
1014.18,1,23.12923
1014.18,2,23.77603
1014.18,3,29.83225
1014.18,4,25.33243
1014.18,5,30.04379
1014.18,7,22.86507
1014.18,8,23.79793
1014.18,9,30.3837
1014.18,10,22.84954
1014.18,12,22.89951
1014.18,13,26.721
1014.18,14,28.20918
1014.18,15,23.74152
1014.18,16,30.49992
1014.18,17,22.80795
1014.18,18,25.12166
1014.18,19,28.74212
1014.18,20,28.32465
1014.18,21,22.87148
1014.18,22,24.48145
1014.18,23,30.057
1014.18,24,26.19624
1014.18,25,30.57243
1014.18,26,29.39831
1014.18,27,27.78852
1014.18,28,22.88319
1014.18,29,22.86659
1014.18,30,26.9907
1014.18,31,26.99495
1019.2,0,26.68701
1019.2,1,23.12923
1019.2,2,23.77603
1019.2,3,29.83221
1019.2,4,25.33243
1019.2,5,30.04379
1019.2,7,22.86507
1019.2,8,23.79793
1019.2,9,30.41069
1019.2,10,22.84954
1019.2,12,22.89951
1019.2,13,26.721
1019.2,14,28.20918
1019.2,15,23.74152
1019.2,16,30.49992
1019.2,17,22.80795
1019.2,18,25.12166
1019.2,19,28.71992
1019.2,20,28.32465
1019.2,21,22.87148
1019.2,22,24.48145
1019.2,23,30.08097
1019.2,24,26.17259
1019.2,25,30.59627
1019.2,26,29.4207
1019.2,27,27.78853
1019.2,28,22.88319
1019.2,29,22.86659
1019.2,30,26.9907
1019.2,31,26.99495
1024.22,0,26.70626
1024.22,1,23.12923
1024.22,2,23.77603
1024.22,3,29.83221
1024.22,4,25.33243
1024.22,5,30.04379
1024.22,7,22.86507
1024.22,8,23.79793
1024.22,9,30.41594
1024.22,10,22.84954
1024.22,12,22.89951
1024.22,13,26.721
1024.22,14,28.20918
1024.22,15,23.74152
1024.22,16,30.49992
1024.22,17,22.80795
1024.22,18,25.12166
1024.22,19,28.77897
1024.22,20,28.32465
1024.22,21,22.87148
1024.22,22,24.48145
1024.22,23,30.10057
1024.22,24,26.20949
1024.22,25,30.58155
1024.22,26,29.38918
1024.22,27,27.78853
1024.22,28,22.88319
1024.22,29,22.86659
1024.22,30,26.9907
1024.22,31,26.99495
1029.24,0,26.6395
1029.24,1,23.12922
1029.24,2,23.77603
1029.24,3,29.83221
1029.24,4,25.33243
1029.24,5,30.04379
1029.24,7,22.86507
1029.24,8,23.79793
1029.24,9,30.39681
1029.24,10,22.84954
1029.24,12,22.89951
1029.24,13,26.721
1029.24,14,28.20918
1029.24,15,23.74152
1029.24,16,30.49992
1029.24,17,22.80795
1029.24,18,25.12166
1029.24,19,28.72434
1029.24,20,28.32465
1029.24,21,22.87148
1029.24,22,24.48145
1029.24,23,30.14509
1029.24,24,26.26151
1029.24,25,30.54956
1029.24,26,29.33597
1029.24,27,27.78786
1029.24,28,22.88319
1029.24,29,22.86659
1029.24,30,26.9907
1029.24,31,26.99495
1034.26,0,26.5278
1034.26,1,23.12922
1034.26,2,23.77603
1034.26,3,29.83221
1034.26,4,25.33243
1034.26,5,30.04379
1034.26,7,22.86507
1034.26,8,23.79793
1034.26,9,30.35977
1034.26,10,22.84954
1034.26,12,22.89951
1034.26,13,26.721
1034.26,14,28.20918
1034.26,15,23.74152
1034.26,16,30.49992
1034.26,17,22.80795
1034.26,18,25.12166
1034.26,19,28.72836
1034.26,20,28.32465
1034.26,21,22.87148
1034.26,22,24.48145
1034.26,23,30.16602
1034.26,24,26.28507
1034.26,25,30.57562
1034.26,26,29.40288
1034.26,27,27.78792
1034.26,28,22.88319
1034.26,29,22.86659
1034.26,30,26.9907
1034.26,31,26.99495
1039.28,0,26.42342
1039.28,1,23.12921
1039.28,2,23.77603
1039.28,3,29.83221
1039.28,4,25.33243
1039.28,5,30.04379
1039.28,7,22.86507
1039.28,8,23.79793
1039.28,9,30.3273
1039.28,10,22.84954
1039.28,12,22.89951
1039.28,13,26.721
1039.28,14,28.20918
1039.28,15,23.74153
1039.28,16,30.49992
1039.28,17,22.80795
1039.28,18,25.12166
1039.28,19,28.69582
1039.28,20,28.32465
1039.28,21,22.87148
1039.28,22,24.48145
1039.28,23,30.13144
1039.28,24,26.25702
1039.28,25,30.57973
1039.28,26,29.43736
1039.28,27,27.78809
1039.28,28,22.88319
1039.28,29,22.86659
1039.28,30,26.9907
1039.28,31,26.99495
1044.3,0,26.37318
1044.3,1,23.12921
1044.3,2,23.77603
1044.3,3,29.83221
1044.3,4,25.33243
1044.3,5,30.04379
1044.3,7,22.86507
1044.3,8,23.79793
1044.3,9,30.31572
1044.3,10,22.84954
1044.3,12,22.89951
1044.3,13,26.721
1044.3,14,28.20918
1044.3,15,23.74153
1044.3,16,30.49992
1044.3,17,22.80795
1044.3,18,25.12166
1044.3,19,28.7812
1044.3,20,28.32465
1044.3,21,22.87148
1044.3,22,24.48145
1044.3,23,30.16513
1044.3,24,26.20417
1044.3,25,30.56781
1044.3,26,29.41993
1044.3,27,27.78831
1044.3,28,22.88319
1044.3,29,22.86659
1044.3,30,26.9907
1044.3,31,26.99495
1049.32,0,26.40437
1049.32,1,23.1292
1049.32,2,23.77603
1049.32,3,29.83221
1049.32,4,25.33243
1049.32,5,30.04379
1049.32,7,22.86507
1049.32,8,23.79793
1049.32,9,30.33289
1049.32,10,22.84954
1049.32,12,22.89951
1049.32,13,26.721
1049.32,14,28.20918
1049.32,15,23.74153
1049.32,16,30.49992
1049.32,17,22.80795
1049.32,18,25.12166
1049.32,19,28.71367
1049.32,20,28.32465
1049.32,21,22.87148
1049.32,22,24.48145
1049.32,23,30.19348
1049.32,24,26.15268
1049.32,25,30.57072
1049.32,26,29.36844
1049.32,27,27.78824
1049.32,28,22.88319
1049.32,29,22.86659
1049.32,30,26.9907
1049.32,31,26.99495
1054.34,0,26.51993
1054.34,1,23.1292
1054.34,2,23.77603
1054.34,3,29.83221
1054.34,4,25.33243
1054.34,5,30.04379
1054.34,7,22.86507
1054.34,8,23.79793
1054.34,9,30.36564
1054.34,10,22.84954
1054.34,12,22.89951
1054.34,13,26.721
1054.34,14,28.20918
1054.34,15,23.74153
1054.34,16,30.49992
1054.34,17,22.80795
1054.34,18,25.12166
1054.34,19,28.76861
1054.34,20,28.32465
1054.34,21,22.87148
1054.34,22,24.48145
1054.34,23,30.15938
1054.34,24,26.09894
1054.34,25,30.57785
1054.34,26,29.45731
1054.34,27,27.78253
1054.34,28,22.88319
1054.34,29,22.86659
1054.34,30,26.9907
1054.34,31,26.99495
1059.36,0,26.6414
1059.36,1,23.12919
1059.36,2,23.77603
1059.36,3,29.83221
1059.36,4,25.33243
1059.36,5,30.04379
1059.36,7,22.86507
1059.36,8,23.79793
1059.36,9,30.39981
1059.36,10,22.84954
1059.36,12,22.89951
1059.36,13,26.721
1059.36,14,28.20918
1059.36,15,23.74152
1059.36,16,30.49992
1059.36,17,22.80795
1059.36,18,25.12166
1059.36,19,28.71432
1059.36,20,28.32465
1059.36,21,22.87148
1059.36,22,24.48145
1059.36,23,30.20199
1059.36,24,26.0498
1059.36,25,30.5699
1059.36,26,29.43417
1059.36,27,27.78253
1059.36,28,22.88319
1059.36,29,22.86659
1059.36,30,26.9907
1059.36,31,26.99495
1064.38,0,26.68171
1064.38,1,23.12919
1064.38,2,23.77603
1064.38,3,29.83221
1064.38,4,25.33243
1064.38,5,30.04379
1064.38,7,22.86507
1064.38,8,23.79793
1064.38,9,30.41866
1064.38,10,22.84954
1064.38,12,22.89951
1064.38,13,26.721
1064.38,14,28.20918
1064.38,15,23.74152
1064.38,16,30.49992
1064.38,17,22.80795
1064.38,18,25.12166
1064.38,19,28.79441
1064.38,20,28.32465
1064.38,21,22.87148
1064.38,22,24.48145
1064.38,23,30.22808
1064.38,24,26.00555
1064.38,25,30.55733
1064.38,26,29.37619
1064.38,27,27.78252
1064.38,28,22.88319
1064.38,29,22.86659
1064.38,30,26.9907
1064.38,31,26.99495
1069.4,0,26.63252
1069.4,1,23.12918
1069.4,2,23.77603
1069.4,3,29.83221
1069.4,4,25.33243
1069.4,5,30.04379
1069.4,7,22.86507
1069.4,8,23.79793
1069.4,9,30.41335
1069.4,10,22.84954
1069.4,12,22.89951
1069.4,13,26.721
1069.4,14,28.20918
1069.4,15,23.74152
1069.4,16,30.49992
1069.4,17,22.80795
1069.4,18,25.12166
1069.4,19,28.74036
1069.4,20,28.32465
1069.4,21,22.87148
1069.4,22,24.48145
1069.4,23,30.26552
1069.4,24,25.95516
1069.4,25,30.57442
1069.4,26,29.33965
1069.4,27,27.78256
1069.4,28,22.88319
1069.4,29,22.86659
1069.4,30,26.9907
1069.4,31,26.99495
1074.42,0,26.52615
1074.42,1,23.12918
1074.42,2,23.77603
1074.42,3,29.83221
1074.42,4,25.33243
1074.42,5,30.04379
1074.42,7,22.86507
1074.42,8,23.79793
1074.42,9,30.3857
1074.42,10,22.84954
1074.42,12,22.89951
1074.42,13,26.721
1074.42,14,28.20918
1074.42,15,23.74152
1074.42,16,30.49992
1074.42,17,22.80795
1074.42,18,25.12166
1074.42,19,28.68798
1074.42,20,28.32465
1074.42,21,22.87148
1074.42,22,24.48145
1074.42,23,30.27254
1074.42,24,25.90027
1074.42,25,30.57002
1074.42,26,29.39638
1074.42,27,27.78259
1074.42,28,22.88319
1074.42,29,22.86659
1074.42,30,26.9907
1074.42,31,26.99495
1079.44,0,26.41497
1079.44,1,23.12918
1079.44,2,23.77603
1079.44,3,29.83221
1079.44,4,25.33243
1079.44,5,30.04379
1079.44,7,22.86507
1079.44,8,23.79793
1079.44,9,30.34728
1079.44,10,22.84954
1079.44,12,22.89951
1079.44,13,26.721
1079.44,14,28.20918
1079.44,15,23.74152
1079.44,16,30.49992
1079.44,17,22.80795
1079.44,18,25.12166
1079.44,19,28.78366
1079.44,20,28.32465
1079.44,21,22.87148
1079.44,22,24.48145
1079.44,23,30.22872
1079.44,24,25.84347
1079.44,25,30.57378
1079.44,26,29.44588
1079.44,27,27.7826
1079.44,28,22.88319
1079.44,29,22.86659
1079.44,30,26.9907
1079.44,31,26.99495
1084.46,0,26.35211
1084.46,1,23.12917
1084.46,2,23.77603
1084.46,3,29.83221
1084.46,4,25.33243
1084.46,5,30.04379
1084.46,7,22.86507
1084.46,8,23.79793
1084.46,9,30.32341
1084.46,10,22.84954
1084.46,12,22.89951
1084.46,13,26.721
1084.46,14,28.20918
1084.46,15,23.74152
1084.46,16,30.49992
1084.46,17,22.80795
1084.46,18,25.12166
1084.46,19,28.71616
1084.46,20,28.32465
1084.46,21,22.87148
1084.46,22,24.48145
1084.46,23,30.25293
1084.46,24,25.78617
1084.46,25,30.58125
1084.46,26,29.48454
1084.46,27,27.78271
1084.46,28,22.88319
1084.46,29,22.86659
1084.46,30,26.9907
1084.46,31,26.99495
1089.48,0,26.36712
1089.48,1,23.12917
1089.48,2,23.77603
1089.48,3,29.83221
1089.48,4,25.33243
1089.48,5,30.04379
1089.48,7,22.86507
1089.48,8,23.79793
1089.48,9,30.32482
1089.48,10,22.84954
1089.48,12,22.89951
1089.48,13,26.721
1089.48,14,28.20918
1089.48,15,23.74152
1089.48,16,30.49992
1089.48,17,22.80795
1089.48,18,25.12166
1089.48,19,28.75963
1089.48,20,28.32465
1089.48,21,22.87148
1089.48,22,24.48145
1089.48,23,30.23473
1089.48,24,25.73445
1089.48,25,30.57824
1089.48,26,29.46999
1089.48,27,27.78181
1089.48,28,22.88319
1089.48,29,22.86659
1089.48,30,26.9907
1089.48,31,26.99495
1094.5,0,26.46469
1094.5,1,23.12916
1094.5,2,23.77603
1094.5,3,29.83221
1094.5,4,25.33243
1094.5,5,30.04379
1094.5,7,22.86507
1094.5,8,23.79793
1094.5,9,30.35187
1094.5,10,22.84954
1094.5,12,22.89951
1094.5,13,26.721
1094.5,14,28.20918
1094.5,15,23.74152
1094.5,16,30.49992
1094.5,17,22.80795
1094.5,18,25.12166
1094.5,19,28.67192
1094.5,20,28.32465
1094.5,21,22.87148
1094.5,22,24.48145
1094.5,23,30.19321
1094.5,24,25.6774
1094.5,25,30.56535
1094.5,26,29.40629
1094.5,27,27.7819
1094.5,28,22.88319
1094.5,29,22.86659
1094.5,30,26.9907
1094.5,31,26.99495
1099.52,0,26.59367
1099.52,1,23.12916
1099.52,2,23.77603
1099.52,3,29.83221
1099.52,4,25.33243
1099.52,5,30.04379
1099.52,7,22.86507
1099.52,8,23.79793
1099.52,9,30.38688
1099.52,10,22.84954
1099.52,12,22.89951
1099.52,13,26.721
1099.52,14,28.20918
1099.52,15,23.74152
1099.52,16,30.49992
1099.52,17,22.80795
1099.52,18,25.12166
1099.52,19,28.67926
1099.52,20,28.32465
1099.52,21,22.87148
1099.52,22,24.48145
1099.52,23,30.16826
1099.52,24,25.61944
1099.52,25,30.58381
1099.52,26,29.43178
1099.52,27,27.78207
1099.52,28,22.88319
1099.52,29,22.86659
1099.52,30,26.9907
1099.52,31,26.99495
1104.54,0,26.63676
1104.54,1,23.12915
1104.54,2,23.77603
1104.54,3,29.83221
1104.54,4,25.33243
1104.54,5,30.04379
1104.54,7,22.86507
1104.54,8,23.79793
1104.54,9,30.41539
1104.54,10,22.84954
1104.54,12,22.89951
1104.54,13,26.721
1104.54,14,28.20918
1104.54,15,23.74152
1104.54,16,30.49992
1104.54,17,22.80795
1104.54,18,25.12166
1104.54,19,28.75603
1104.54,20,28.32465
1104.54,21,22.87148
1104.54,22,24.48145
1104.54,23,30.19754
1104.54,24,25.56134
1104.54,25,30.57357
1104.54,26,29.48692
1104.54,27,27.7823
1104.54,28,22.88319
1104.54,29,22.86659
1104.54,30,26.9907
1104.54,31,26.99495
1109.56,0,26.58958
1109.56,1,23.12915
1109.56,2,23.77603
1109.56,3,29.83221
1109.56,4,25.33243
1109.56,5,30.04379
1109.56,7,22.86507
1109.56,8,23.79793
1109.56,9,30.42333
1109.56,10,22.84954
1109.56,12,22.89951
1109.56,13,26.721
1109.56,14,28.20918
1109.56,15,23.74152
1109.56,16,30.49992
1109.56,17,22.80795
1109.56,18,25.12166
1109.56,19,28.7132
1109.56,20,28.32465
1109.56,21,22.87148
1109.56,22,24.48145
1109.56,23,30.16871
1109.56,24,25.5034
1109.56,25,30.5645
1109.56,26,29.50223
1109.56,27,27.78214
1109.56,28,22.88319
1109.56,29,22.86659
1109.56,30,26.9907
1109.56,31,26.99495
1114.58,0,26.48526
1114.58,1,23.12914
1114.58,2,23.77603
1114.58,3,29.83221
1114.58,4,25.33243
1114.58,5,30.04379
1114.58,7,22.86507
1114.58,8,23.79793
1114.58,9,30.40733
1114.58,10,22.84954
1114.58,12,22.89951
1114.58,13,26.721
1114.58,14,28.20918
1114.58,15,23.74152
1114.58,16,30.49992
1114.58,17,22.80795
1114.58,18,25.12166
1114.58,19,28.74512
1114.58,20,28.32465
1114.58,21,22.87148
1114.58,22,24.48145
1114.58,23,30.16971
1114.58,24,25.44409
1114.58,25,30.56678
1114.58,26,29.54573
1114.58,27,27.77738
1114.58,28,22.88319
1114.58,29,22.86659
1114.58,30,26.9907
1114.58,31,26.99495
1119.6,0,26.37363
1119.6,1,23.12914
1119.6,2,23.77603
1119.6,3,29.83221
1119.6,4,25.33243
1119.6,5,30.04379
1119.6,7,22.86507
1119.6,8,23.79793
1119.6,9,30.37319
1119.6,10,22.84954
1119.6,12,22.89951
1119.6,13,26.721
1119.6,14,28.20918
1119.6,15,23.74152
1119.6,16,30.49992
1119.6,17,22.80795
1119.6,18,25.12166
1119.6,19,28.8231
1119.6,20,28.32465
1119.6,21,22.87148
1119.6,22,24.48145
1119.6,23,30.20609
1119.6,24,25.3883
1119.6,25,30.57638
1119.6,26,29.54688
1119.6,27,27.77738
1119.6,28,22.88319
1119.6,29,22.86659
1119.6,30,26.9907
1119.6,31,26.99495
1124.62,0,26.30756
1124.62,1,23.12914
1124.62,2,23.77603
1124.62,3,29.83221
1124.62,4,25.33243
1124.62,5,30.04379
1124.62,7,22.86507
1124.62,8,23.79793
1124.62,9,30.33831
1124.62,10,22.84954
1124.62,12,22.89951
1124.62,13,26.721
1124.62,14,28.20918
1124.62,15,23.74152
1124.62,16,30.49992
1124.62,17,22.80795
1124.62,18,25.12166
1124.62,19,28.79959
1124.62,20,28.32465
1124.62,21,22.87148
1124.62,22,24.48145
1124.62,23,30.17358
1124.62,24,25.33777
1124.62,25,30.55722
1124.62,26,29.48987
1124.62,27,27.77737
1124.62,28,22.88319
1124.62,29,22.86659
1124.62,30,26.9907
1124.62,31,26.99495
1129.64,0,26.32033
1129.64,1,23.12913
1129.64,2,23.77603
1129.64,3,29.83221
1129.64,4,25.33243
1129.64,5,30.04379
1129.64,7,22.86507
1129.64,8,23.79793
1129.64,9,30.322
1129.64,10,22.84954
1129.64,12,22.89951
1129.64,13,26.721
1129.64,14,28.20918
1129.64,15,23.74152
1129.64,16,30.49992
1129.64,17,22.80795
1129.64,18,25.12166
1129.64,19,28.72067
1129.64,20,28.32465
1129.64,21,22.87148
1129.64,22,24.48145
1129.64,23,30.13236
1129.64,24,25.28643
1129.64,25,30.56754
1129.64,26,29.4473
1129.64,27,27.77738
1129.64,28,22.88319
1129.64,29,22.86659
1129.64,30,26.9907
1129.64,31,26.99495
1134.66,0,26.40755
1134.66,1,23.12913
1134.66,2,23.77603
1134.66,3,29.83221
1134.66,4,25.33243
1134.66,5,30.04379
1134.66,7,22.86507
1134.66,8,23.79793
1134.66,9,30.33335
1134.66,10,22.84954
1134.66,12,22.89951
1134.66,13,26.721
1134.66,14,28.20918
1134.66,15,23.74152
1134.66,16,30.49992
1134.66,17,22.80795
1134.66,18,25.12166
1134.66,19,28.7344
1134.66,20,28.32465
1134.66,21,22.87148
1134.66,22,24.48145
1134.66,23,30.0873
1134.66,24,25.23269
1134.66,25,30.58091
1134.66,26,29.51417
1134.66,27,27.77741
1134.66,28,22.88319
1134.66,29,22.86659
1134.66,30,26.9907
1134.66,31,26.99495
1139.68,0,26.53824
1139.68,1,23.12912
1139.68,2,23.77603
1139.68,3,29.83221
1139.68,4,25.33243
1139.68,5,30.04379
1139.68,7,22.86507
1139.68,8,23.79793
1139.68,9,30.36357
1139.68,10,22.84954
1139.68,12,22.89951
1139.68,13,26.721
1139.68,14,28.20918
1139.68,15,23.74152
1139.68,16,30.49992
1139.68,17,22.80795
1139.68,18,25.12166
1139.68,19,28.79931
1139.68,20,28.32465
1139.68,21,22.87148
1139.68,22,24.48145
1139.68,23,30.12647
1139.68,24,25.17199
1139.68,25,30.56902
1139.68,26,29.4876
1139.68,27,27.77744
1139.68,28,22.88319
1139.68,29,22.86659
1139.68,30,26.9907
1139.68,31,26.99495
1144.7,0,26.58661
1144.7,1,23.12912
1144.7,2,23.77603
1144.7,3,29.83221
1144.7,4,25.33243
1144.7,5,30.04379
1144.7,7,22.86507
1144.7,8,23.79793
1144.7,9,30.39845
1144.7,10,22.84954
1144.7,12,22.89951
1144.7,13,26.721
1144.7,14,28.20918
1144.7,15,23.74152
1144.7,16,30.49992
1144.7,17,22.80796
1144.7,18,25.12166
1144.7,19,28.87277
1144.7,20,28.32465
1144.7,21,22.87148
1144.7,22,24.48145
1144.7,23,30.13236
1144.7,24,25.1113
1144.7,25,30.57118
1144.7,26,29.42898
1144.7,27,27.77681
1144.7,28,22.88319
1144.7,29,22.86659
1144.7,30,26.9907
1144.7,31,26.99495
1149.72,0,26.54959
1149.72,1,23.12911
1149.72,2,23.77603
1149.72,3,29.83221
1149.72,4,25.33243
1149.72,5,30.04379
1149.72,7,22.86507
1149.72,8,23.79793
1149.72,9,30.42152
1149.72,10,22.84954
1149.72,12,22.89951
1149.72,13,26.721
1149.72,14,28.20918
1149.72,15,23.74152
1149.72,16,30.49992
1149.72,17,22.80795
1149.72,18,25.12166
1149.72,19,28.81232
1149.72,20,28.32465
1149.72,21,22.87148
1149.72,22,24.48145
1149.72,23,30.0812
1149.72,24,25.06048
1149.72,25,30.58198
1149.72,26,29.38254
1149.72,27,27.77683
1149.72,28,22.88319
1149.72,29,22.86659
1149.72,30,26.9907
1149.72,31,26.99495
1154.74,0,26.44805
1154.74,1,23.1291
1154.74,2,23.77603
1154.74,3,29.83221
1154.74,4,25.33243
1154.74,5,30.04379
1154.74,7,22.86507
1154.74,8,23.79793
1154.74,9,30.42141
1154.74,10,22.84954
1154.74,12,22.89951
1154.74,13,26.721
1154.74,14,28.20918
1154.74,15,23.74152
1154.74,16,30.49992
1154.74,17,22.80795
1154.74,18,25.12166
1154.74,19,28.75732
1154.74,20,28.32465
1154.74,21,22.87148
1154.74,22,24.48145
1154.74,23,30.07732
1154.74,24,25.00897
1154.74,25,30.56936
1154.74,26,29.44024
1154.74,27,27.777
1154.74,28,22.88319
1154.74,29,22.86659
1154.74,30,26.9907
1154.74,31,26.99495
1159.76,0,26.33535
1159.76,1,23.1291
1159.76,2,23.77603
1159.76,3,29.83221
1159.76,4,25.33243
1159.76,5,30.04379
1159.76,7,22.86507
1159.76,8,23.79793
1159.76,9,30.39868
1159.76,10,22.84954
1159.76,12,22.89951
1159.76,13,26.721
1159.76,14,28.20918
1159.76,15,23.74152
1159.76,16,30.49992
1159.76,17,22.80795
1159.76,18,25.12166
1159.76,19,28.76621
1159.76,20,28.32465
1159.76,21,22.87148
1159.76,22,24.48145
1159.76,23,30.11404
1159.76,24,24.95608
1159.76,25,30.57378
1159.76,26,29.48399
1159.76,27,27.77722
1159.76,28,22.88319
1159.76,29,22.86659
1159.76,30,26.9907
1159.76,31,26.99495
1164.78,0,26.2634
1164.78,1,23.1291
1164.78,2,23.77603
1164.78,3,29.83221
1164.78,4,25.33243
1164.78,5,30.04379
1164.78,7,22.86507
1164.78,8,23.79793
1164.78,9,30.36138
1164.78,10,22.84954
1164.78,12,22.89951
1164.78,13,26.721
1164.78,14,28.20918
1164.78,15,23.74152
1164.78,16,30.49992
1164.78,17,22.80795
1164.78,18,25.12166
1164.78,19,28.83211
1164.78,20,28.32465
1164.78,21,22.87148
1164.78,22,24.48145
1164.78,23,30.15444
1164.78,24,24.90661
1164.78,25,30.57768
1164.78,26,29.52795
1164.78,27,27.77627
1164.78,28,22.88319
1164.78,29,22.86659
1164.78,30,26.9907
1164.78,31,26.99495
1169.8,0,26.2679
1169.8,1,23.12909
1169.8,2,23.77603
1169.8,3,29.83221
1169.8,4,25.33243
1169.8,5,30.04379
1169.8,7,22.86507
1169.8,8,23.79793
1169.8,9,30.33187
1169.8,10,22.84954
1169.8,12,22.89951
1169.8,13,26.721
1169.8,14,28.20918
1169.8,15,23.74152
1169.8,16,30.49992
1169.8,17,22.80796
1169.8,18,25.12166
1169.8,19,28.87
1169.8,20,28.32465
1169.8,21,22.87148
1169.8,22,24.48145
1169.8,23,30.15871
1169.8,24,24.85379
1169.8,25,30.57732
1169.8,26,29.52084
1169.8,27,27.77506
1169.8,28,22.88319
1169.8,29,22.86659
1169.8,30,26.9907
1169.8,31,26.99495
1174.82,0,26.34733
1174.82,1,23.12909
1174.82,2,23.77603
1174.82,3,29.83221
1174.82,4,25.33243
1174.82,5,30.04379
1174.82,7,22.86507
1174.82,8,23.79793
1174.82,9,30.32392
1174.82,10,22.84954
1174.82,12,22.89951
1174.82,13,26.721
1174.82,14,28.20918
1174.82,15,23.74152
1174.82,16,30.49992
1174.82,17,22.80795
1174.82,18,25.12166
1174.82,19,28.81512
1174.82,20,28.32465
1174.82,21,22.87148
1174.82,22,24.48145
1174.82,23,30.11814
1174.82,24,24.80104
1174.82,25,30.56741
1174.82,26,29.46101
1174.82,27,27.77506
1174.82,28,22.88319
1174.82,29,22.86659
1174.82,30,26.9907
1174.82,31,26.99495
1179.84,0,26.48103
1179.84,1,23.12909
1179.84,2,23.77603
1179.84,3,29.83221
1179.84,4,25.33243
1179.84,5,30.04379
1179.84,7,22.86507
1179.84,8,23.79793
1179.84,9,30.34343
1179.84,10,22.84954
1179.84,12,22.89951
1179.84,13,26.721
1179.84,14,28.20918
1179.84,15,23.74152
1179.84,16,30.49992
1179.84,17,22.80795
1179.84,18,25.12166
1179.84,19,28.85909
1179.84,20,28.32465
1179.84,21,22.87148
1179.84,22,24.48145
1179.84,23,30.17243
1179.84,24,24.80051
1179.84,25,30.56169
1179.84,26,29.49504
1179.84,27,27.77509
1179.84,28,22.88319
1179.84,29,22.86659
1179.84,30,26.9907
1179.84,31,26.99495
1184.86,0,26.52248
1184.86,1,23.12908
1184.86,2,23.77603
